"Status","Name","Duration in ms","Description"
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Bundle\Api\ProductLinkManagementInterface""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Component\ComponentRegistrar""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Cms\Api\Data\PageInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\AuthorizenetAcceptjs\Block\Info""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Translate\InlineInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Block\Adminhtml\Order\View\Tabs""","1",""
"passed","JSCS.dev/tests/js/jasmine/tests/lib/mage/loader.test.js","0",""
"passed","JSCS.app/code/Magento/Captcha/view/frontend/requirejs-config.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Ui\Component\ColumnFactory""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Sales/view/adminhtml/layout/sales_order_shipments.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Shipping/view/frontend/layout/checkout_index_index.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Amqp\ExchangeFactory""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Setup\UninstallInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Persistent\Model\Session""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Helper\Product\Configuration\ConfigurationInterface""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testDefaultLocale with data set ""/var/www/html/app/code/Magento/CatalogGraphQl/i18n/en_US.csv""","0",""
"passed","JSCS.app/code/Magento/Checkout/view/frontend/web/js/model/quote.js","0",""
"skipped","Magento\Test\Integrity\Magento\Persistent\ConfigTest.testFileSchemaUsingInvalidXml","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Backend/view/adminhtml/layout/adminhtml_dashboard_customersmost.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\CatalogSearch\Model\ResourceModel\EngineInterface""","1",""
"passed","JSCS.app/code/Magento/Checkout/view/frontend/web/js/view/cart/totals.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Payment\Block\Transparent\Info""","0",""
"passed","JSCS.app/code/Magento/ConfigurableProduct/view/frontend/requirejs-config.js","0",""
"passed","JSCS.lib/web/mage/msie/file-reader.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Api\Data\InvoiceItemCreationInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Payment\Gateway\Validator\AbstractValidator""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Block\Adminhtml\Order\Create\Sidebar""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/AuthorizenetAcceptjs/view/adminhtml/layout/sales_order_create_index.xml""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testPhrasePlaceHolders with data set ""OfflinePayments""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Tax\Helper\Data""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Model\ResourceModel\Order\Invoice\Collection""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Elasticsearch\SearchAdapter\AggregationFactory""","0",""
"passed","Magento\Test\Legacy\Magento\Framework\Module\ModuleXMLTest.testModuleXml with data set ""app/code/Magento/SwatchesLayeredNavigation/etc/module.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Model\Order\Invoice\Config""","0",""
"passed","JSCS.app/code/Magento/Ui/view/base/web/js/modal/confirm.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Sales/view/frontend/layout/sales_guest_invoice.xml""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Newsletter/view/adminhtml/layout/newsletter_subscriber_grid.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Wishlist\Model\Item\Option""","0",""
"passed","JSCS.lib/web/mage/backend/form.js","0",""
"passed","JSCS.app/code/Magento/Catalog/view/frontend/web/js/product/breadcrumbs.js","0",""
"passed","Magento\Test\Legacy\Magento\Framework\Module\ModuleXMLTest.testModuleXml with data set ""app/code/Magento/SampleData/etc/module.xml""","0",""
"passed","JSCS.app/code/Magento/Ui/view/base/web/js/lib/spinner.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Search\Helper\Data""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Tax/view/frontend/layout/checkout_index_index.xml""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Pricing\Render\PriceBoxRenderInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\CatalogInventory\Api\StockRegistryInterface""","0",""
"passed","JSCS.app/code/Magento/Sales/view/adminhtml/web/js/bootstrap/order-post-action.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Paypal/view/frontend/layout/checkout_onepage_review.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Api\Data\InvoiceItemInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Config\Model\Config\Reader\Source\Deployed\SettingChecker""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\App\Cache\Manager""","0",""
"passed","JSCS.app/code/Magento/Weee/view/frontend/web/js/view/checkout/summary/item/price/row_excl_tax.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\App\Rss\DataProviderInterface""","0",""
"passed","JSCS.app/code/Magento/GiftMessage/view/frontend/web/js/gift-options.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Model\ResourceModel\Product\Link\Collection""","0",""
"passed","JSCS.app/code/Magento/Catalog/view/adminhtml/web/js/components/use-parent-settings/textarea.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Tax\Api\Data\GrandTotalRatesInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Exception\NoSuchEntityException""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\ProductAlert\Model\ResourceModel\Price\Collection""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Cms/view/frontend/layout/cms_index_defaultnoroute.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\SalesRule\Block\Adminhtml\Promo\Quote\Edit\Tab\Coupons\Grid""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Api\Data\ProductCustomOptionInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Ui\Block\Logger""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Directory\Model\Country""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Exception\DocumentValidationException""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Email/view/adminhtml/layout/adminhtml_email_template_grid.xml""","0",""
"passed","JSCS.app/code/Magento/SalesRule/view/base/web/js/form/element/coupon-type.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Quote\Api\Data\TotalsItemInterface""","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testPhrasePlaceHolders with data set ""Usps""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Sales/view/adminhtml/layout/sales_order_create_load_block_customer_grid.xml""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Msrp\Block\Popup""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Backend\App\Action\Context""","0",""
"passed","Magento\Test\Legacy\Magento\Framework\Module\ModuleXMLTest.testModuleXml with data set ""app/code/Magento/SalesGraphQl/etc/module.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/GroupedProduct/view/adminhtml/layout/sales_order_invoice_new.xml""","1",""
"passed","Magento\Test\Integrity\App\Language\CircularDependencyTest.testCircularDependencies","76",""
"passed","JSCS.dev/tests/js/jasmine/tests/app/code/Magento/Ui/base/js/form/adapter.test.js","0",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testDefaultLocale with data set ""/var/www/html/app/code/Magento/BundleGraphQl/i18n/en_US.csv""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Api\CostStorageInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\OfflinePayments\Model\Purchaseorder""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Backup\Db\BackupFactory""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Config\Model\Config\Backend\Datashare""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Block\Adminhtml\Order\Create\Sidebar\Pviewed""","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Backend\Helper\Dashboard\Order""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Backend\App\BackendApp""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Sales\Block\Order\Info""","1",""
"passed","JSCS.app/code/Magento/Ui/view/base/web/js/lib/key-codes.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Bundle/view/frontend/layout/sales_order_item_renderers.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Config\FileIteratorFactory""","0",""
"passed","JSCS.app/code/Magento/CheckoutAgreements/view/frontend/web/js/model/agreements-assigner.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllBlocksReferencedInLayoutArePublic with data set ""app/code/Magento/Sales/view/adminhtml/layout/sales_order_create_load_block_data.xml""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Backend\App\BackendAppList""","0",""
"passed","Magento\Test\Integrity\Magento\Webapi\Model\ConfigTest.testFileSchemaUsingPartialXml","1",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Multishipping\Block\Checkout\Address\Select""","1",""
"skipped","Magento\Test\Integrity\App\Language\TranslationFilesTest.testDefaultLocale with data set ""/var/www/html/app/code/Magento/CmsGraphQl/i18n/en_US.csv""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Reports\Model\ResourceModel\Product\Lowstock\Collection""","0",""
"passed","JSCS.app/code/Magento/Paypal/view/frontend/web/js/view/payment/method-renderer/paypal-express.js","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Bundle\Api\Data\OptionInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Review\Ui\Component\Listing\Columns\Status""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Catalog\Ui\Component\Listing\Columns\AttributeSetText""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\App\FrontControllerInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Stdlib\Cookie\CookieMetadataFactory""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Url\ScopeInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Setup\SchemaSetupInterface""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Exception\State\UserLockedException""","0",""
"passed","Magento\Test\Integrity\PublicCodeTest.testAllPHPClassesReferencedFromPublicClassesArePublic with data set ""Magento\Framework\Indexer\DimensionalIndexerInterface""","0",""
